#---------------------------------------------------#
#--- z = 0.00000, D(z) = 1.00000, f(z) = 0.50503 ---#
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#      k [h/Mpc]             P_Zel                P_A                 P_W                 P_d                P_dd                P_d^2              P_d^2d^2             P_dd^2              P_s^2               P_ds^2             P_d^2s^2            P_s^2s^2             P_D2d              P_dD2d      #
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
    3.5401294708E-03    1.2843270071E+04    3.0869184513E+00   -1.9088849513E+00    2.5701187083E+04    1.2902282668E+04   -6.2010672099E-01    8.5480388854E+03    5.6500400755E+00    4.8168919612E+00    3.3860985773E+00    5.6739257398E+03    3.7687140131E+03   -1.6240029339E-01   -9.5864496690E+01
    3.6118835103E-03    1.3043619117E+04    3.2616538625E+00   -2.0150076254E+00    2.6102394671E+04    1.3098577192E+04   -6.3840233224E-01    8.5478693997E+03    5.8841131487E+00    4.9959912564E+00    3.5130377295E+00    5.6729030975E+03    3.7675060793E+03   -1.7184433422E-01   -3.8256371702E+01
    3.6850919153E-03    1.3245853268E+04    3.4460953899E+00   -2.1267448756E+00    2.6507434625E+04    1.3296793709E+04   -6.5674953021E-01    8.5476753226E+03    6.1280204909E+00    5.1811670119E+00    3.6443490472E+00    5.6718292203E+03    3.7662457346E+03   -1.8185920539E-01    5.6395516275E+01
    3.7597841639E-03    1.3449965831E+04    3.6405044564E+00   -2.2443572502E+00    2.6916232292E+04    1.3496993492E+04   -6.7528171798E-01    8.5474760978E+03    6.3821207182E+00    5.3725370026E+00    3.7801269345E+00    5.6707129655E+03    3.7649383756E+03   -1.9244335946E-01    6.4193196579E+01
    3.8359903320E-03    1.3655943379E+04    3.8451989964E+00   -2.3681177733E+00    2.7328712527E+04    1.3699215001E+04   -6.9410991965E-01    8.5472836296E+03    6.6467946462E+00    5.5702268892E+00    3.9204704142E+00    5.6695602980E+03    3.7635871963E+03   -2.0355927643E-01   -2.1461538413E+01
    3.9137411046E-03    1.3863702237E+04    4.0613009466E+00   -2.4983569809E+00    2.7744814146E+04    1.3903204440E+04   -7.1271725785E-01    8.5470539536E+03    6.9226576828E+00    5.7745001792E+00    4.0655685610E+00    5.6683440204E+03    3.7621739509E+03   -2.1520970378E-01   -8.0467923727E+01
    3.9930677891E-03    1.4073274342E+04    4.2884108067E+00   -2.6353183030E+00    2.8164433096E+04    1.4109309123E+04   -7.3183522218E-01    8.5468523434E+03    7.2099130738E+00    5.9853483268E+00    4.2154335905E+00    5.6671056629E+03    3.7607241206E+03   -2.2747518047E-01   -3.0129668424E+00
    4.0740023273E-03    1.4284507672E+04    4.5283461823E+00   -2.7793860479E+00    2.8587506293E+04    1.4317060452E+04   -7.5040896308E-01    8.5466049553E+03    7.5094037808E+00    6.2031452048E+00    4.3703294678E+00    5.6657945962E+03    3.7592052680E+03   -2.4047694933E-01    6.4915741931E+01
    4.1565773083E-03    1.4497437099E+04    4.7805189246E+00   -2.9308307195E+00    2.9013919196E+04    1.4526794815E+04   -7.6933358773E-01    8.5463811721E+03    7.8213030174E+00    6.4278417738E+00    4.5302430229E+00    5.6644511208E+03    3.7576425334E+03   -2.5415626469E-01    2.5254780187E+01
    4.2408259819E-03    1.4711944096E+04    5.0462970214E+00   -3.0900358675E+00    2.9443583971E+04    1.4738201236E+04   -7.8792749487E-01    8.5461306425E+03    8.1463616472E+00    6.6597201936E+00    4.6953815697E+00    5.6630433742E+03    3.7560148343E+03   -2.6851256940E-01   -3.6441289237E+01
    4.3267822717E-03    1.4927997605E+04    5.3260418590E+00   -3.2573396101E+00    2.9876391165E+04    1.4951342639E+04   -8.0637535430E-01    8.5458700542E+03    8.4850467870E+00    6.8988803305E+00    4.8658311542E+00    5.6615814430E+03    3.7543276623E+03   -2.8359749746E-01   -3.9668292034E+01
    4.4144807891E-03    1.5145561963E+04    5.6202903501E+00   -3.4331028532E+00    3.0312230655E+04    1.5166222417E+04   -8.2474634135E-01    8.5456080065E+03    8.8378852417E+00    7.1454453236E+00    5.0416931751E+00    5.6600688325E+03    3.7525824972E+03   -2.9949207521E-01    1.6277220521E+01
    4.5039568468E-03    1.5364540258E+04    5.9303872428E+00   -3.6177465719E+00    3.0750984983E+04    1.5382572624E+04   -8.4239203414E-01    8.5453089575E+03    9.2056868463E+00    7.3996649586E+00    5.2231606613E+00    5.6584802514E+03    3.7507629272E+03   -3.1627181053E-01    5.3240343286E+01
    4.5952464734E-03    1.5584979425E+04    6.2560569624E+00   -3.8116070913E+00    3.1192533302E+04    1.5600717034E+04   -8.6018674793E-01    8.5450398770E+03    9.5887332311E+00    7.6615091009E+00    5.4102265455E+00    5.6568541046E+03    3.7488924921E+03   -3.3390988476E-01    2.3834952112E+00
    4.6883864276E-03    1.5806706622E+04    6.5994967883E+00   -4.0151647348E+00    3.1636736204E+04    1.5820155082E+04   -8.7672838285E-01    8.5447218641E+03    9.9881643222E+00    7.9313475283E+00    5.6031744856E+00    5.6551411101E+03    3.7469393227E+03   -3.5242324345E-01   -4.2427508055E+01
    4.7834142133E-03    1.6029775177E+04    6.9601212038E+00   -4.2287859229E+00    3.2083466771E+04    1.6041222302E+04   -8.9316648006E-01    8.5444210165E+03    1.0404195698E+01    8.2090877208E+00    5.8019548808E+00    5.6533810909E+03    3.7449273993E+03   -3.7188683972E-01   -1.4865642758E+01
    4.8803680945E-03    1.6254023415E+04    7.3396104245E+00   -4.4529502915E+00    3.2532570206E+04    1.6263555761E+04   -9.0854101821E-01    8.5440879752E+03    1.0837853668E+01    8.4949946038E+00    6.0067827828E+00    5.6515404778E+03    3.7428351414E+03   -3.9240220820E-01    2.5859025978E+01
